application_id: 1	name: MCS_distance_10.0_sigmaloc1_10.0_sigmaloc2_10.0_sigmasigmaloc1_2.0_sigmasigmaloc2_2.0_frames_10_numberofspots_1000_sample-heterogeneity_0_repeat_1.txt	filepath: /Volumes/blank	nr_pixels_x: 512	nr_pixels_y: 512	pixel_size: 159.0	nr_spots: 1046	box_size: 12	nr_channels: 2	nr_frames: 10	nr_slices: 1	nr_pos: 400	location_units: NM	intensity_units: PHOTONS	fit_mode: 1	is_track: false	has_Z: false
molecule	frame	slice	channel	pos	x_position	y_position	x(nm)	y(nm)	intensity	background	width	a	theta	sigma	int_ratio	alt_sigma	intensity_aperture	background_aperture
18629	9	1	1	932	1	1	12503.5409651	12476.5426637	1	1	1	1	1	12.5081051449	1	1	1	1
18630	10	1	1	932	1	1	12531.5852191	12508.9706678	1	1	1	1	1	13.043661733	1	1	1	1
18631	1	1	2	932	1	1	12522.8660475	12472.4396997	1	1	1	1	1	11.5963239085	1	1	1	1
18632	2	1	2	932	1	1	12482.607089	12504.3157802	1	1	1	1	1	9.61070181387	1	1	1	1
18633	3	1	2	932	1	1	12512.6665681	12512.2828702	1	1	1	1	1	12.8758841913	1	1	1	1
18634	4	1	2	932	1	1	12507.4761315	12492.7995791	1	1	1	1	1	9.08097291294	1	1	1	1
18635	5	1	2	932	1	1	12511.2438797	12501.1266612	1	1	1	1	1	7.08609116323	1	1	1	1
18636	6	1	2	932	1	1	12511.6399306	12504.3254928	1	1	1	1	1	8.04112743006	1	1	1	1
18637	7	1	2	932	1	1	12506.5057388	12493.0358925	1	1	1	1	1	7.7238111244	1	1	1	1
18638	8	1	2	932	1	1	12505.4923351	12496.2830735	1	1	1	1	1	8.58554385328	1	1	1	1
18639	9	1	2	932	1	1	12514.5904671	12494.5143837	1	1	1	1	1	8.2231506382	1	1	1	1
18640	10	1	2	932	1	1	12515.7929317	12478.8874184	1	1	1	1	1	10.4765001978	1	1	1	1
18641	1	1	1	933	1	1	12502.0637158	12501.6091663	1	1	1	1	1	9.63198086765	1	1	1	1
18642	2	1	1	933	1	1	12488.8484358	12485.101343	1	1	1	1	1	7.62863843541	1	1	1	1
18643	3	1	1	933	1	1	12496.1662913	12513.2541262	1	1	1	1	1	11.5775577878	1	1	1	1
18644	4	1	1	933	1	1	12516.6639496	12503.6246599	1	1	1	1	1	12.1973479076	1	1	1	1
18645	5	1	1	933	1	1	12493.5748144	12503.7706672	1	1	1	1	1	9.66163802159	1	1	1	1
18646	6	1	1	933	1	1	12504.3758566	12500.303364	1	1	1	1	1	9.67289401327	1	1	1	1
18647	7	1	1	933	1	1	12496.4003879	12494.0758521	1	1	1	1	1	8.19788568401	1	1	1	1
18648	8	1	1	933	1	1	12511.1306819	12513.8031059	1	1	1	1	1	8.83814863119	1	1	1	1
18649	9	1	1	933	1	1	12509.4135354	12491.399807	1	1	1	1	1	11.2212020045	1	1	1	1
18650	10	1	1	933	1	1	12507.5406243	12515.7922465	1	1	1	1	1	11.8225532174	1	1	1	1
18651	1	1	2	933	1	1	12507.5346271	12495.5882803	1	1	1	1	1	9.18196096092	1	1	1	1
18652	2	1	2	933	1	1	12514.0633369	12516.0487919	1	1	1	1	1	10.7156295855	1	1	1	1
18653	3	1	2	933	1	1	12514.0739953	12487.9945803	1	1	1	1	1	11.8645988446	1	1	1	1
18654	4	1	2	933	1	1	12532.2764003	12504.5850041	1	1	1	1	1	10.6275866551	1	1	1	1
18655	5	1	2	933	1	1	12506.3148273	12501.9085507	1	1	1	1	1	14.4165194792	1	1	1	1
18656	6	1	2	933	1	1	12521.490321	12495.2896014	1	1	1	1	1	9.52399108923	1	1	1	1
18657	7	1	2	933	1	1	12525.0155591	12494.1418203	1	1	1	1	1	9.63194118262	1	1	1	1
18658	8	1	2	933	1	1	12522.3340862	12489.7183074	1	1	1	1	1	11.5065901807	1	1	1	1
18659	9	1	2	933	1	1	12504.8749695	12511.5563182	1	1	1	1	1	12.0874122132	1	1	1	1
18660	10	1	2	933	1	1	12528.7808291	12497.2491751	1	1	1	1	1	12.3580827502	1	1	1	1
18661	1	1	1	934	1	1	12502.8327674	12510.304224	1	1	1	1	1	9.97698459664	1	1	1	1
18662	2	1	1	934	1	1	12496.5296929	12501.6164949	1	1	1	1	1	9.02707033054	1	1	1	1
18663	3	1	1	934	1	1	12519.6383706	12515.4204505	1	1	1	1	1	12.1816244636	1	1	1	1
18664	4	1	1	934	1	1	12507.1370245	12492.3309232	1	1	1	1	1	8.83411604449	1	1	1	1
18665	5	1	1	934	1	1	12505.454716	12505.2127022	1	1	1	1	1	9.31459261817	1	1	1	1
18666	6	1	1	934	1	1	12484.9864695	12485.2973207	1	1	1	1	1	9.72694927602	1	1	1	1
18667	7	1	1	934	1	1	12483.3096511	12497.9307883	1	1	1	1	1	9.34821473175	1	1	1	1
18668	8	1	1	934	1	1	12476.5873243	12505.5673695	1	1	1	1	1	9.93528032225	1	1	1	1
18669	9	1	1	934	1	1	12489.5331318	12492.6471064	1	1	1	1	1	8.0626334718	1	1	1	1
18670	10	1	1	934	1	1	12516.7564023	12507.2179438	1	1	1	1	1	13.0867877025	1	1	1	1
18671	1	1	2	934	1	1	12507.6522557	12500.4420303	1	1	1	1	1	5.91596594197	1	1	1	1
18672	2	1	2	934	1	1	12516.0506088	12506.0747681	1	1	1	1	1	13.2723775775	1	1	1	1
18673	3	1	2	934	1	1	12527.744353	12501.8444117	1	1	1	1	1	11.0065763196	1	1	1	1
18674	4	1	2	934	1	1	12504.358311	12495.0701224	1	1	1	1	1	9.2678252545	1	1	1	1
18675	5	1	2	934	1	1	12523.926948	12498.2532386	1	1	1	1	1	11.3808488474	1	1	1	1
18676	6	1	2	934	1	1	12489.5778786	12508.660056	1	1	1	1	1	10.9447700553	1	1	1	1
18677	7	1	2	934	1	1	12512.9560023	12500.4575924	1	1	1	1	1	7.37926952228	1	1	1	1
18678	8	1	2	934	1	1	12506.7588243	12494.2289629	1	1	1	1	1	10.7783649413	1	1	1	1
18679	9	1	2	934	1	1	12514.5381035	12510.3672147	1	1	1	1	1	12.7291333875	1	1	1	1
18680	10	1	2	934	1	1	12497.8084626	12508.5690057	1	1	1	1	1	9.91596442646	1	1	1	1
18681	1	1	1	935	1	1	12519.1407527	12515.9156951	1	1	1	1	1	9.10177306503	1	1	1	1
18682	2	1	1	935	1	1	12509.5768321	12488.2969117	1	1	1	1	1	9.14315047787	1	1	1	1
18683	3	1	1	935	1	1	12508.9064809	12493.392118	1	1	1	1	1	10.9492928211	1	1	1	1
18684	4	1	1	935	1	1	12491.0343576	12495.8300707	1	1	1	1	1	12.3010237373	1	1	1	1
18685	5	1	1	935	1	1	12507.5845861	12506.3546467	1	1	1	1	1	10.1250594202	1	1	1	1
18686	6	1	1	935	1	1	12485.2550598	12496.2919381	1	1	1	1	1	8.86655477375	1	1	1	1
18687	7	1	1	935	1	1	12506.9056289	12489.2258366	1	1	1	1	1	9.962862731	1	1	1	1
18688	8	1	1	935	1	1	12503.2490723	12500.9543857	1	1	1	1	1	9.21177379428	1	1	1	1
18689	9	1	1	935	1	1	12501.4163778	12493.2720396	1	1	1	1	1	9.06884109791	1	1	1	1
18690	10	1	1	935	1	1	12496.3687293	12494.5050818	1	1	1	1	1	7.49524287719	1	1	1	1
18691	1	1	2	935	1	1	12505.8993268	12494.7141625	1	1	1	1	1	8.33419254505	1	1	1	1
18692	2	1	2	935	1	1	12510.7559318	12499.8587119	1	1	1	1	1	8.34430277604	1	1	1	1
18693	3	1	2	935	1	1	12505.8595522	12484.9296584	1	1	1	1	1	7.68749711624	1	1	1	1
18694	4	1	2	935	1	1	12492.7642488	12516.8209349	1	1	1	1	1	10.1625596161	1	1	1	1
18695	5	1	2	935	1	1	12522.8087951	12507.2976859	1	1	1	1	1	7.3584967192	1	1	1	1
18696	6	1	2	935	1	1	12518.2225826	12499.8462742	1	1	1	1	1	11.2088676901	1	1	1	1
18697	7	1	2	935	1	1	12521.4774477	12511.4778763	1	1	1	1	1	9.01735783443	1	1	1	1
18698	8	1	2	935	1	1	12502.6925521	12499.4419114	1	1	1	1	1	9.77952529331	1	1	1	1
18699	9	1	2	935	1	1	12505.8158152	12495.0918349	1	1	1	1	1	10.9884132059	1	1	1	1
18700	10	1	2	935	1	1	12498.4929604	12500.3830337	1	1	1	1	1	10.4993817282	1	1	1	1
18701	1	1	1	936	1	1	12511.195273	12499.3083935	1	1	1	1	1	7.69868891699	1	1	1	1
18702	2	1	1	936	1	1	12499.5448455	12511.7196934	1	1	1	1	1	8.97877130801	1	1	1	1
18703	3	1	1	936	1	1	12509.8588347	12517.6747905	1	1	1	1	1	9.74491702582	1	1	1	1
18704	4	1	1	936	1	1	12508.8270994	12478.2439684	1	1	1	1	1	12.0750588897	1	1	1	1
18705	5	1	1	936	1	1	12523.8060397	12484.3906145	1	1	1	1	1	12.7148244252	1	1	1	1
18706	6	1	1	936	1	1	12496.5926601	12471.9353266	1	1	1	1	1	10.1713703758	1	1	1	1
18707	7	1	1	936	1	1	12497.4688062	12488.9772815	1	1	1	1	1	11.2071882222	1	1	1	1
18708	8	1	1	936	1	1	12489.7195169	12494.6825165	1	1	1	1	1	9.50681878595	1	1	1	1
18709	9	1	1	936	1	1	12464.0957704	12512.1769115	1	1	1	1	1	13.2599237839	1	1	1	1
18710	10	1	1	936	1	1	12502.8837708	12492.7668923	1	1	1	1	1	7.85841725526	1	1	1	1
18711	1	1	2	936	1	1	12500.3029982	12501.6756018	1	1	1	1	1	9.1198439607	1	1	1	1
18712	2	1	2	936	1	1	12513.6566361	12515.081819	1	1	1	1	1	9.90652052125	1	1	1	1
18713	3	1	2	936	1	1	12528.2041332	12502.8769073	1	1	1	1	1	8.59189468771	1	1	1	1
18714	4	1	2	936	1	1	12517.7680272	12482.7948533	1	1	1	1	1	8.93004876181	1	1	1	1
18715	5	1	2	936	1	1	12509.284013	12491.6410831	1	1	1	1	1	9.94597814991	1	1	1	1
18716	6	1	2	936	1	1	12509.5305104	12503.2649126	1	1	1	1	1	11.1525745435	1	1	1	1
18717	7	1	2	936	1	1	12507.9286485	12501.0312407	1	1	1	1	1	7.48428891474	1	1	1	1
18718	8	1	2	936	1	1	12517.4063639	12506.9484669	1	1	1	1	1	9.67047772421	1	1	1	1
18719	9	1	2	936	1	1	12541.0519303	12477.4576519	1	1	1	1	1	12.7744434185	1	1	1	1
18720	10	1	2	936	1	1	12498.3008298	12503.9421782	1	1	1	1	1	13.021731499	1	1	1	1
18721	1	1	1	937	1	1	12502.8634529	12504.1335352	1	1	1	1	1	7.71950771883	1	1	1	1
18722	2	1	1	937	1	1	12489.4057249	12499.6620006	1	1	1	1	1	7.53677970787	1	1	1	1
18723	3	1	1	937	1	1	12501.436783	12488.4297091	1	1	1	1	1	7.14688927019	1	1	1	1
18724	4	1	1	937	1	1	12504.8110952	12495.763067	1	1	1	1	1	7.38293082342	1	1	1	1
18725	5	1	1	937	1	1	12499.7779692	12499.9770003	1	1	1	1	1	12.5024501062	1	1	1	1
18726	6	1	1	937	1	1	12500.9804489	12493.4238324	1	1	1	1	1	9.59778471346	1	1	1	1
18727	7	1	1	937	1	1	12502.8481057	12498.7102254	1	1	1	1	1	7.75466696606	1	1	1	1
18728	8	1	1	937	1	1	12503.3858032	12486.5757065	1	1	1	1	1	14.6537874125	1	1	1	1
18729	9	1	1	937	1	1	12497.6591524	12497.3831061	1	1	1	1	1	8.42738042661	1	1	1	1
18730	10	1	1	937	1	1	12499.778343	12516.0332324	1	1	1	1	1	9.55522999796	1	1	1	1
18731	1	1	2	937	1	1	12512.3899711	12520.8907555	1	1	1	1	1	11.5066852279	1	1	1	1
18732	2	1	2	937	1	1	12520.8735826	12498.1071816	1	1	1	1	1	8.27066817885	1	1	1	1
18733	3	1	2	937	1	1	12510.3891343	12512.3419876	1	1	1	1	1	7.79305836576	1	1	1	1
18734	4	1	2	937	1	1	12503.3197718	12515.7796381	1	1	1	1	1	9.09693933703	1	1	1	1
18735	5	1	2	937	1	1	12508.5253384	12521.5279359	1	1	1	1	1	7.83564146709	1	1	1	1
18736	6	1	2	937	1	1	12522.8655451	12486.7396957	1	1	1	1	1	10.1659419797	1	1	1	1
18737	7	1	2	937	1	1	12498.4648576	12488.614362	1	1	1	1	1	10.1881609777	1	1	1	1
18738	8	1	2	937	1	1	12511.2732724	12491.366086	1	1	1	1	1	11.4513390626	1	1	1	1
18739	9	1	2	937	1	1	12509.4486219	12497.0785685	1	1	1	1	1	8.94821216573	1	1	1	1
18740	10	1	2	937	1	1	12505.9668086	12497.5230933	1	1	1	1	1	8.10569156504	1	1	1	1
18741	1	1	1	938	1	1	12503.8477189	12485.4093525	1	1	1	1	1	12.045027061	1	1	1	1
18742	2	1	1	938	1	1	12506.7812663	12489.6109819	1	1	1	1	1	7.97117319244	1	1	1	1
18743	3	1	1	938	1	1	12497.6529887	12512.2510915	1	1	1	1	1	9.44175619737	1	1	1	1
18744	4	1	1	938	1	1	12503.6753519	12509.5006444	1	1	1	1	1	9.46303873388	1	1	1	1
18745	5	1	1	938	1	1	12484.8567721	12499.4732897	1	1	1	1	1	8.30077397247	1	1	1	1
18746	6	1	1	938	1	1	12502.3444675	12500.2682987	1	1	1	1	1	8.01288025369	1	1	1	1
18747	7	1	1	938	1	1	12484.57866	12497.982974	1	1	1	1	1	12.0634746734	1	1	1	1
18748	8	1	1	938	1	1	12501.5404315	12483.1669792	1	1	1	1	1	7.80760936675	1	1	1	1
18749	9	1	1	938	1	1	12497.2528237	12511.4781873	1	1	1	1	1	8.14827676562	1	1	1	1
18750	10	1	1	938	1	1	12499.4665951	12502.139921	1	1	1	1	1	8.40808053273	1	1	1	1
18751	1	1	2	938	1	1	12510.1308017	12504.3155854	1	1	1	1	1	11.5757035874	1	1	1	1
18752	2	1	2	938	1	1	12528.2304223	12487.9230686	1	1	1	1	1	14.0471163276	1	1	1	1
18753	3	1	2	938	1	1	12499.8024317	12482.8517064	1	1	1	1	1	12.8825365942	1	1	1	1
18754	4	1	2	938	1	1	12510.230858	12500.865972	1	1	1	1	1	9.92865548095	1	1	1	1
18755	5	1	2	938	1	1	12529.841663	12501.2929352	1	1	1	1	1	9.94114279508	1	1	1	1
18756	6	1	2	938	1	1	12519.0110138	12511.4223758	1	1	1	1	1	10.4960641696	1	1	1	1
18757	7	1	2	938	1	1	12525.2111023	12512.2880563	1	1	1	1	1	9.79155360727	1	1	1	1
18758	8	1	2	938	1	1	12508.6650853	12501.6867222	1	1	1	1	1	7.18127039773	1	1	1	1
18759	9	1	2	938	1	1	12520.1337056	12495.8289761	1	1	1	1	1	10.489319419	1	1	1	1
18760	10	1	2	938	1	1	12510.5172099	12492.0930336	1	1	1	1	1	8.80118838735	1	1	1	1
18761	1	1	1	939	1	1	12508.5766767	12508.2882023	1	1	1	1	1	8.35209653647	1	1	1	1
18762	2	1	1	939	1	1	12486.0527643	12520.6691685	1	1	1	1	1	12.2879052475	1	1	1	1
18763	3	1	1	939	1	1	12489.9897765	12510.0520154	1	1	1	1	1	9.75326618345	1	1	1	1
18764	4	1	1	939	1	1	12492.7724809	12501.1002217	1	1	1	1	1	9.52676397244	1	1	1	1
18765	5	1	1	939	1	1	12499.2616231	12509.9467293	1	1	1	1	1	7.66403254324	1	1	1	1
18766	6	1	1	939	1	1	12510.7512934	12486.0958091	1	1	1	1	1	8.97106965826	1	1	1	1
18767	7	1	1	939	1	1	12507.0096638	12491.550183	1	1	1	1	1	9.45013539851	1	1	1	1
18768	8	1	1	939	1	1	12488.8991356	12490.6124437	1	1	1	1	1	9.99552505405	1	1	1	1
18769	9	1	1	939	1	1	12492.4474141	12501.271938	1	1	1	1	1	11.8553390689	1	1	1	1
18770	10	1	1	939	1	1	12496.7721603	12493.5436552	1	1	1	1	1	7.36123162316	1	1	1	1
18771	1	1	2	939	1	1	12512.8586175	12496.7218398	1	1	1	1	1	7.04251458996	1	1	1	1
18772	2	1	2	939	1	1	12510.4191741	12479.7934705	1	1	1	1	1	12.7822104	1	1	1	1
18773	3	1	2	939	1	1	12516.099662	12498.3438318	1	1	1	1	1	8.01529883085	1	1	1	1
18774	4	1	2	939	1	1	12497.9991463	12485.523261	1	1	1	1	1	11.2857259993	1	1	1	1
18775	5	1	2	939	1	1	12516.0109343	12510.335102	1	1	1	1	1	9.5754129725	1	1	1	1
18776	6	1	2	939	1	1	12511.2595306	12491.5337204	1	1	1	1	1	9.36735482326	1	1	1	1
18777	7	1	2	939	1	1	12506.5453127	12513.6956767	1	1	1	1	1	11.5207695809	1	1	1	1
18778	8	1	2	939	1	1	12517.4896694	12471.5018358	1	1	1	1	1	10.2278934885	1	1	1	1
18779	9	1	2	939	1	1	12510.0319248	12500.5768927	1	1	1	1	1	5.86561645877	1	1	1	1
18780	10	1	2	939	1	1	12504.6848969	12504.9501263	1	1	1	1	1	7.61283463682	1	1	1	1
18781	1	1	1	940	1	1	12497.0915322	12496.4342603	1	1	1	1	1	12.2489559063	1	1	1	1
18782	2	1	1	940	1	1	12497.0017233	12517.1080997	1	1	1	1	1	10.5972687009	1	1	1	1
18783	3	1	1	940	1	1	12504.3119695	12505.9845415	1	1	1	1	1	9.75590464615	1	1	1	1
18784	4	1	1	940	1	1	12487.6450967	12508.408005	1	1	1	1	1	9.93023569359	1	1	1	1
18785	5	1	1	940	1	1	12496.6544402	12513.7269598	1	1	1	1	1	11.8748785101	1	1	1	1
18786	6	1	1	940	1	1	12510.2864165	12494.8713644	1	1	1	1	1	7.26390170172	1	1	1	1
18787	7	1	1	940	1	1	12498.058902	12495.6095728	1	1	1	1	1	10.7886840731	1	1	1	1
18788	8	1	1	940	1	1	12499.4864703	12500.6158829	1	1	1	1	1	11.2901176153	1	1	1	1
18789	9	1	1	940	1	1	12498.5178947	12484.3015839	1	1	1	1	1	9.26825487332	1	1	1	1
18790	10	1	1	940	1	1	12511.1202059	12505.5372278	1	1	1	1	1	11.9262635046	1	1	1	1
18791	1	1	2	940	1	1	12529.8137676	12491.0588459	1	1	1	1	1	14.1060573263	1	1	1	1
18792	2	1	2	940	1	1	12501.2626904	12509.9328266	1	1	1	1	1	12.4434362491	1	1	1	1
18793	3	1	2	940	1	1	12507.2291317	12503.475713	1	1	1	1	1	8.16409758211	1	1	1	1
18794	4	1	2	940	1	1	12504.6202048	12498.9663264	1	1	1	1	1	9.92644281664	1	1	1	1
18795	5	1	2	940	1	1	12505.363082	12509.6091663	1	1	1	1	1	10.6445392776	1	1	1	1
18796	6	1	2	940	1	1	12502.2384287	12498.8055727	1	1	1	1	1	9.04638939172	1	1	1	1
18797	7	1	2	940	1	1	12514.4904197	12496.0109632	1	1	1	1	1	9.08123790385	1	1	1	1
18798	8	1	2	940	1	1	12511.8140514	12483.7888574	1	1	1	1	1	8.34264867175	1	1	1	1
18799	9	1	2	940	1	1	12512.6054608	12500.4375666	1	1	1	1	1	9.83650955999	1	1	1	1
18800	10	1	2	940	1	1	12505.3322895	12507.3857411	1	1	1	1	1	13.1609257307	1	1	1	1
18801	1	1	1	941	1	1	12498.407845	12499.1970688	1	1	1	1	1	11.0148706564	1	1	1	1
18802	2	1	1	941	1	1	12499.2071684	12498.9711762	1	1	1	1	1	6.5594106386	1	1	1	1
18803	3	1	1	941	1	1	12511.7696036	12496.4511013	1	1	1	1	1	7.63378242466	1	1	1	1
18804	4	1	1	941	1	1	12503.5768737	12490.3335665	1	1	1	1	1	10.9429097229	1	1	1	1
18805	5	1	1	941	1	1	12506.6535254	12505.6778756	1	1	1	1	1	8.42155044649	1	1	1	1
18806	6	1	1	941	1	1	12499.4540013	12484.0674689	1	1	1	1	1	10.5364964625	1	1	1	1
18807	7	1	1	941	1	1	12478.1327154	12509.4715234	1	1	1	1	1	8.26397737575	1	1	1	1
18808	8	1	1	941	1	1	12491.2192305	12501.3918365	1	1	1	1	1	9.69873406251	1	1	1	1
18809	9	1	1	941	1	1	12508.8770701	12512.3296089	1	1	1	1	1	9.69381145377	1	1	1	1
18810	10	1	1	941	1	1	12486.3934859	12504.2120755	1	1	1	1	1	10.5103443751	1	1	1	1
18811	1	1	2	941	1	1	12509.7752553	12505.0352431	1	1	1	1	1	8.95610246885	1	1	1	1
18812	2	1	2	941	1	1	12509.2522665	12501.0536589	1	1	1	1	1	9.51900722026	1	1	1	1
18813	3	1	2	941	1	1	12502.4828531	12502.6654105	1	1	1	1	1	9.39879827156	1	1	1	1
18814	4	1	2	941	1	1	12505.774319	12506.7289294	1	1	1	1	1	10.3562250497	1	1	1	1
18815	5	1	2	941	1	1	12524.2009576	12484.5237676	1	1	1	1	1	12.2364690489	1	1	1	1
18816	6	1	2	941	1	1	12518.0750174	12508.1949245	1	1	1	1	1	9.37034408072	1	1	1	1
18817	7	1	2	941	1	1	12503.6612875	12506.5790189	1	1	1	1	1	11.6038030162	1	1	1	1
18818	8	1	2	941	1	1	12499.6682326	12493.9448428	1	1	1	1	1	12.8728201794	1	1	1	1
18819	9	1	2	941	1	1	12514.2073007	12507.4710902	1	1	1	1	1	9.73870661573	1	1	1	1
18820	10	1	2	941	1	1	12512.8798751	12509.2234192	1	1	1	1	1	8.89153495516	1	1	1	1
18821	1	1	1	942	1	1	12504.0217622	12496.105209	1	1	1	1	1	8.81081173211	1	1	1	1
18822	2	1	1	942	1	1	12486.2908202	12481.9809062	1	1	1	1	1	9.15268907396	1	1	1	1
18823	3	1	1	942	1	1	12519.6334276	12516.5391533	1	1	1	1	1	13.3593355105	1	1	1	1
18824	4	1	1	942	1	1	12501.8500935	12497.6048972	1	1	1	1	1	6.50283811532	1	1	1	1
18825	5	1	1	942	1	1	12519.5628694	12507.0871198	1	1	1	1	1	11.6787564586	1	1	1	1
18826	6	1	1	942	1	1	12503.1326082	12501.7155806	1	1	1	1	1	11.2004188508	1	1	1	1
18827	7	1	1	942	1	1	12504.0579172	12496.4758429	1	1	1	1	1	8.04235094484	1	1	1	1
18828	8	1	1	942	1	1	12507.0406146	12495.9578244	1	1	1	1	1	8.56763478707	1	1	1	1
18829	9	1	1	942	1	1	12476.8642133	12492.4718328	1	1	1	1	1	11.0613269179	1	1	1	1
18830	10	1	1	942	1	1	12531.3539109	12495.8678658	1	1	1	1	1	15.6945692634	1	1	1	1
18831	1	1	2	942	1	1	12527.8188293	12496.8613978	1	1	1	1	1	11.7308863904	1	1	1	1
18832	2	1	2	942	1	1	12503.8767537	12489.863111	1	1	1	1	1	11.6969591751	1	1	1	1
18833	3	1	2	942	1	1	12507.7224981	12499.2568481	1	1	1	1	1	12.4931911143	1	1	1	1
18834	4	1	2	942	1	1	12510.7372111	12482.0959108	1	1	1	1	1	10.614952444	1	1	1	1
18835	5	1	2	942	1	1	12500.9578621	12500.1683348	1	1	1	1	1	9.9190998224	1	1	1	1
18836	6	1	2	942	1	1	12503.7802478	12509.9773911	1	1	1	1	1	8.26499476334	1	1	1	1
18837	7	1	2	942	1	1	12512.2914245	12503.2636223	1	1	1	1	1	9.85260188451	1	1	1	1
18838	8	1	2	942	1	1	12509.2424135	12502.6425409	1	1	1	1	1	9.91944222771	1	1	1	1
18839	9	1	2	942	1	1	12503.9963604	12505.8485812	1	1	1	1	1	11.4305887899	1	1	1	1
18840	10	1	2	942	1	1	12536.7765644	12497.0899407	1	1	1	1	1	11.6666018727	1	1	1	1
18841	1	1	1	943	1	1	12489.8483645	12498.7296278	1	1	1	1	1	12.4442459479	1	1	1	1
18842	2	1	1	943	1	1	12498.8195952	12513.1029853	1	1	1	1	1	7.48835430551	1	1	1	1
18843	3	1	1	943	1	1	12482.5407628	12478.1959806	1	1	1	1	1	11.4150828268	1	1	1	1
18844	4	1	1	943	1	1	12494.809263	12486.772904	1	1	1	1	1	10.3775941896	1	1	1	1
18845	5	1	1	943	1	1	12481.4913763	12529.4997084	1	1	1	1	1	12.1995304205	1	1	1	1
18846	6	1	1	943	1	1	12489.5327394	12491.2698431	1	1	1	1	1	12.0235680378	1	1	1	1
18847	7	1	1	943	1	1	12498.8078235	12499.5640801	1	1	1	1	1	9.24797140615	1	1	1	1
18848	8	1	1	943	1	1	12484.307331	12505.4104215	1	1	1	1	1	8.25093867035	1	1	1	1
18849	9	1	1	943	1	1	12506.356864	12502.3409992	1	1	1	1	1	12.7098815348	1	1	1	1
18850	10	1	1	943	1	1	12506.7514068	12501.4577222	1	1	1	1	1	10.4892380937	1	1	1	1
18851	1	1	2	943	1	1	12502.0961401	12497.1152479	1	1	1	1	1	6.08200048445	1	1	1	1
18852	2	1	2	943	1	1	12506.3841595	12495.3041531	1	1	1	1	1	9.63415758116	1	1	1	1
18853	3	1	2	943	1	1	12508.8120776	12497.8121827	1	1	1	1	1	8.51942598857	1	1	1	1
18854	4	1	2	943	1	1	12510.2271367	12495.2699501	1	1	1	1	1	8.7376273959	1	1	1	1
18855	5	1	2	943	1	1	12504.4094807	12481.9419082	1	1	1	1	1	9.54519352926	1	1	1	1
18856	6	1	2	943	1	1	12510.8538403	12489.4658465	1	1	1	1	1	9.6266099777	1	1	1	1
18857	7	1	2	943	1	1	12532.6424983	12490.2624464	1	1	1	1	1	9.77782188929	1	1	1	1
18858	8	1	2	943	1	1	12506.7309737	12504.3910438	1	1	1	1	1	8.08834335203	1	1	1	1
18859	9	1	2	943	1	1	12498.1255445	12506.7589223	1	1	1	1	1	15.1752531401	1	1	1	1
18860	10	1	2	943	1	1	12515.1559162	12495.4686782	1	1	1	1	1	9.97589308576	1	1	1	1
18861	1	1	1	944	1	1	12509.8480847	12510.6993347	1	1	1	1	1	8.45787222918	1	1	1	1
18862	2	1	1	944	1	1	12511.2581917	12505.2576212	1	1	1	1	1	10.1223101455	1	1	1	1
18863	3	1	1	944	1	1	12506.3316929	12503.9563849	1	1	1	1	1	8.21784419413	1	1	1	1
18864	4	1	1	944	1	1	12495.2641832	12471.8942781	1	1	1	1	1	13.183175835	1	1	1	1
18865	5	1	1	944	1	1	12523.8749604	12497.7376669	1	1	1	1	1	9.12470232194	1	1	1	1
18866	6	1	1	944	1	1	12496.8011281	12490.3467829	1	1	1	1	1	8.04439332747	1	1	1	1
18867	7	1	1	944	1	1	12499.351385	12481.9414377	1	1	1	1	1	10.9164353396	1	1	1	1
18868	8	1	1	944	1	1	12502.4576684	12508.1386596	1	1	1	1	1	9.08376961108	1	1	1	1
18869	9	1	1	944	1	1	12519.1413154	12502.8897893	1	1	1	1	1	10.9059206816	1	1	1	1
18870	10	1	1	944	1	1	12497.1896034	12505.1130184	1	1	1	1	1	6.48120491943	1	1	1	1
18871	1	1	2	944	1	1	12506.1030258	12484.4616424	1	1	1	1	1	7.86633324411	1	1	1	1
18872	2	1	2	944	1	1	12490.9317092	12502.5111567	1	1	1	1	1	9.11172076601	1	1	1	1
18873	3	1	2	944	1	1	12514.2173732	12511.9818974	1	1	1	1	1	12.2857220756	1	1	1	1
18874	4	1	2	944	1	1	12535.8397345	12511.6015637	1	1	1	1	1	9.53640665203	1	1	1	1
18875	5	1	2	944	1	1	12515.8460011	12512.5259762	1	1	1	1	1	13.1937996824	1	1	1	1
18876	6	1	2	944	1	1	12506.2154348	12496.4490411	1	1	1	1	1	10.7291969007	1	1	1	1
18877	7	1	2	944	1	1	12511.2537888	12499.51857	1	1	1	1	1	8.15537555431	1	1	1	1
18878	8	1	2	944	1	1	12531.4024661	12494.6538367	1	1	1	1	1	7.18878844643	1	1	1	1
18879	9	1	2	944	1	1	12527.9166388	12503.6823817	1	1	1	1	1	10.4087519968	1	1	1	1
18880	10	1	2	944	1	1	12520.2245887	12502.718662	1	1	1	1	1	14.5043850054	1	1	1	1
18881	1	1	1	945	1	1	12517.2822166	12493.934245	1	1	1	1	1	12.3043921217	1	1	1	1
18882	2	1	1	945	1	1	12512.9522421	12514.917157	1	1	1	1	1	8.53006703393	1	1	1	1
